word,pre_ai_mean,post_ai_mean,diff,abs_diff
central,0.004387775060281617,0.001926117336966473,-0.0024616577233151447,0.0024616577233151447
centre,0.005211235940136792,0.0076007762729762484,0.0023895403328394564,0.0023895403328394564
centre said,0.0,0.0019251843738152497,0.0019251843738152497,0.0019251843738152497
centres,0.0040758980945979515,0.0011484803514730441,-0.0029274177431249074,0.0029274177431249074
century,0.005043720329071861,0.0023202294265168,-0.002723490902555061,0.002723490902555061
ceo,0.005918845202406766,0.0038740644306857717,-0.002044780771720994,0.002044780771720994
ceo mark,0.003008026726151706,0.0,-0.003008026726151706,0.003008026726151706
certain,0.004201605892428077,0.001769289237436418,-0.0024323166549916593,0.0024323166549916593
certainly,0.003525021369632942,0.001965712812740352,-0.00155930855689259,0.00155930855689259
chain,0.0038063062322172916,0.0020556458019462204,-0.0017506604302710712,0.0017506604302710712
chains,0.0011932656139694926,0.003673272006398945,0.0024800063924294525,0.0024800063924294525
chair,0.002537682165031821,0.010138744458116565,0.007601062293084744,0.007601062293084744
chairman,0.0014762278516411084,0.0013566473446856436,-0.0001195805069554648,0.0001195805069554648
challenge,0.0025252386310834624,0.0012320175942497863,-0.001293221036833676,0.001293221036833676
challenges,0.0016003443944003003,0.001300148238372718,-0.0003001961560275823,0.0003001961560275823
challenging,0.0024148087105492137,0.000899216712453721,-0.0015155919980954927,0.0015155919980954927
champion,0.0014108699700440272,0.0,-0.0014108699700440272,0.0014108699700440272
champions,0.0004640551419627588,0.0014144253933724418,0.000950370251409683,0.000950370251409683
chance,0.0026942095570347113,0.002105043462005898,-0.0005891660950288133,0.0005891660950288133
chancellor,0.003181218521883802,0.003826405674579008,0.0006451871526952056,0.0006451871526952056
change,0.014163628911937457,0.0028703080312292018,-0.011293320880708255,0.011293320880708255
change backbone,0.0022176781122608983,0.0,-0.0022176781122608983,0.0022176781122608983
change global,0.0009511566271905446,0.0005018843682818453,-0.0004492722589086993,0.0004492722589086993
change way,0.0012444737023149153,0.0,-0.0012444737023149153,0.0012444737023149153
changed,0.0037381393051289773,0.0026937342515403846,-0.0010444050535885928,0.0010444050535885928
changes,0.007421150734459217,0.004523793715478362,-0.002897357018980855,0.002897357018980855
changing,0.0031907537309092578,0.0011841920327736771,-0.0020065616981355806,0.0020065616981355806
channel,0.004624560186357221,0.003281659946041199,-0.001342900240316022,0.001342900240316022
channelling,0.0011814156028746511,0.0,-0.0011814156028746511,0.0011814156028746511
channels,0.0009601548424462976,0.004236055600332279,0.003275900757885982,0.003275900757885982
chaos,0.002211395506649562,0.00886164678210329,0.006650251275453727,0.006650251275453727
chaotic,0.0008537193684874081,0.0009570397157367818,0.00010332034724937374,0.00010332034724937374
character,0.0012268243990912564,0.003443786218559463,0.0022169618194682068,0.0022169618194682068
characters,0.0017507825734831258,0.001652190873762603,-9.859169972052271e-05,9.859169972052271e-05
charge,0.0018852908561803351,0.0012468723759925713,-0.0006384184801877639,0.0006384184801877639
charge sheet,0.001339529371605298,0.0005273713837667962,-0.0008121579878385018,0.0008121579878385018
charged,0.0014976415494393435,0.005417559555930374,0.003919918006491031,0.003919918006491031
charged murder,0.0005497561407453261,0.002076110235225236,0.0015263540944799097,0.0015263540944799097
charges,0.0008273531020512991,0.0019401324443210526,0.0011127793422697535,0.0011127793422697535
charity,0.002586426094489563,0.00122944104927683,-0.001356985045212733,0.001356985045212733
charles,0.00047226986365364365,0.0015424610488985891,0.0010701911852449455,0.0010701911852449455
charm,0.0,0.0024804395386568423,0.0024804395386568423,0.0024804395386568423
chase,0.00037041629997091165,0.0011892778683053945,0.0008188615683344828,0.0008188615683344828
chat,0.0020947362651936403,0.0006999077203383801,-0.0013948285448552602,0.0013948285448552602
chatgpt,0.0008400489726797144,0.003472301558744527,0.0026322525860648124,0.0026322525860648124
chatting,0.000702031227515677,0.00039522211292756143,-0.00030680911458811554,0.00030680911458811554
cheap,0.002273122206739833,0.001619240249524813,-0.00065388195721502,0.00065388195721502
cheaper,0.0010075247369581255,0.0013031586188680185,0.000295633881909893,0.000295633881909893
check,0.0034075197224634666,0.010093311484204125,0.006685791761740658,0.006685791761740658
check systems,0.0,0.0017299794161752884,0.0017299794161752884,0.0017299794161752884
checked,0.0008413385732446982,0.0010708700204370397,0.00022953144719234147,0.00022953144719234147
checking,0.0017600045307579345,0.0006704521364371919,-0.0010895523943207424,0.0010895523943207424
checks,0.0016157193585764921,0.0008814084549828995,-0.0007343109035935926,0.0007343109035935926
chef,0.004153801992555744,0.0007604423607896359,-0.0033933596317661076,0.0033933596317661076
chest,0.0009510106008029202,0.0002788731636785796,-0.0006721374371243406,0.0006721374371243406
chicago,0.00048339107784419166,0.0013509600282030996,0.0008675689503589079,0.0008675689503589079
chief,0.0047493528348133375,0.013880534316702475,0.009131181481889138,0.009131181481889138
chief executive,0.002830143066422844,0.012172625569313507,0.009342482502890662,0.009342482502890662
child,0.005097077838619689,0.00398844873578246,-0.001108629102837229,0.001108629102837229
childcare,0.0024049334753787825,0.0,-0.0024049334753787825,0.0024049334753787825
children,0.009275807576819924,0.005243490822948402,-0.004032316753871522,0.004032316753871522
china,0.005681535240355285,0.0019427373354234708,-0.003738797904931814,0.003738797904931814
chinese,0.0022406238788007203,0.0,-0.0022406238788007203,0.0022406238788007203
chip,0.0,0.0026915112407965764,0.0026915112407965764,0.0026915112407965764
chips,0.0009617936102319907,0.003966050712460425,0.0030042571022284347,0.0030042571022284347
choice,0.0025824678196047293,0.003550979255195441,0.0009685114355907115,0.0009685114355907115
choices,0.0026806131611770137,0.0007995915486444078,-0.0018810216125326059,0.0018810216125326059
choose,0.0026926043568785306,0.0013040704492965683,-0.0013885339075819622,0.0013885339075819622
choosing,0.0006686360637928468,0.0009588509781624975,0.00029021491436965075,0.00029021491436965075
chose,0.002121803298283194,0.0009688163968194099,-0.0011529869014637842,0.0011529869014637842
chosen,0.0020661647819314117,0.0,-0.0020661647819314117,0.0020661647819314117
chris,0.0019222299073332555,0.002222400363991066,0.0003001704566578103,0.0003001704566578103
christchurch,0.004430608926761937,0.0,-0.004430608926761937,0.004430608926761937
christmas,0.005647745357664798,0.0021748422111546664,-0.0034729031465101316,0.0034729031465101316
cinema,0.001216578473172315,0.0016248803207694496,0.00040830184759713464,0.00040830184759713464
circles,0.0009180832656015122,0.0004924369761301578,-0.00042564628947135445,0.00042564628947135445
circumstances,0.001847896455869131,0.0010668884471776601,-0.0007810080086914709,0.0007810080086914709
cirium,0.0,0.002861497093731633,0.002861497093731633,0.002861497093731633
cited,0.002075133077852409,0.0006490122013658644,-0.0014261208764865443,0.0014261208764865443
cites,0.0011802675608309846,0.0007981800509050774,-0.0003820875099259072,0.0003820875099259072
cities,0.0016951079379635948,0.0004820649214833642,-0.0012130430164802306,0.0012130430164802306
citing,0.0020180817308478767,0.0,-0.0020180817308478767,0.0020180817308478767
citizens,0.0028243881476201875,0.0025829936476769876,-0.00024139449994319993,0.00024139449994319993
city,0.006688402574221503,0.009788018729792843,0.00309961615557134,0.00309961615557134
city council,0.0018125144134786637,0.0,-0.0018125144134786637,0.0018125144134786637
civic,0.002186586371676317,0.0008453620456570694,-0.0013412243260192474,0.0013412243260192474
civic integrity,0.0022950978423146484,0.0,-0.0022950978423146484,0.0022950978423146484
civil,0.0020325544855847666,0.0016070250963300388,-0.00042552938925472785,0.00042552938925472785
claim,0.00221375046813334,0.0018484736600389113,-0.0003652768080944285,0.0003652768080944285
claimed,0.002379096100007103,0.0030228626698461532,0.0006437665698390501,0.0006437665698390501
claiming,0.002400156252251721,0.0022543073749973063,-0.00014584887725441458,0.00014584887725441458
claims,0.005857285417229496,0.003783769422726388,-0.002073515994503108,0.002073515994503108
clare,0.0005952023069136515,0.0025829621118239423,0.0019877598049102907,0.0019877598049102907
clare neil,0.0,0.002692120519193836,0.002692120519193836,0.002692120519193836
class,0.0014831784231235832,0.0026418960927032434,0.0011587176695796602,0.0011587176695796602
classes,0.0006475108941693191,0.0012528997641679928,0.0006053888699986737,0.0006053888699986737
classic,0.0014028729619730445,0.0009758853838263853,-0.0004269875781466592,0.0004269875781466592
classified,0.0007229489447328934,0.0010624001706298221,0.0003394512258969287,0.0003394512258969287
claw,0.0015967935325953315,0.0,-0.0015967935325953315,0.0015967935325953315
clean,0.004039326622725899,0.0009850288103189523,-0.0030542978124069465,0.0030542978124069465
cleaners,0.0003012877698655029,0.0011531847962261916,0.0008518970263606887,0.0008518970263606887
clear,0.008394878503303432,0.0036728947032492075,-0.004721983800054224,0.004721983800054224
clearly,0.0029888523039777893,0.006186732490027596,0.003197880186049807,0.003197880186049807
click,0.00347670247883357,0.0022484035620214476,-0.0012282989168121224,0.0012282989168121224
clients,0.001967573350003101,0.0034322963777170187,0.0014647230277139178,0.0014647230277139178
climate,0.0309805975844918,0.004070974020576386,-0.026909623563915415,0.026909623563915415
